Annual Salary,Job Titles,Department
143076.0,153,2
110196.0,9,2
54672.0,3,0
106170.0,3,0
98940.0,3,0
130596.0,0,0
98904.0,9,2
64620.0,97,9
64620.0,224,0
109236.0,3,0
90990.0,3,0
110796.0,1,0
142296.0,73,0
162096.0,90,0
123660.0,32,11
146652.0,73,0
95586.0,3,0
117384.0,93,2
102372.0,9,2
168012.0,886,20
107028.0,1,0
106170.0,3,0
93252.0,5,2
118188.0,1,0
84060.0,327,20
101052.0,12,2
102372.0,3,0
156396.0,179,2
74280.0,99,6
63960.0,70,1
101052.0,12,2
101052.0,12,2
101052.0,12,2
109236.0,3,0
109236.0,3,0
93660.0,176,5
109236.0,3,0
98904.0,9,2
77772.0,714,10
103578.0,1,0
118188.0,1,0
84612.0,5,2
90990.0,3,0
102696.0,463,2
147258.0,78,2
102372.0,3,0
122568.0,0,0
90990.0,3,0
130596.0,0,0
102516.0,175,9
158892.0,685,29
74688.0,87,3
80448.0,17,2
102372.0,9,2
86016.0,74,0
122568.0,0,0
76122.0,17,2
67668.0,521,13
103578.0,1,0
62466.0,17,2
106170.0,3,0
108900.0,211,18
93252.0,5,2
105936.0,9,2
86730.0,3,0
86730.0,3,0
93660.0,104,0
106170.0,3,0
93660.0,120,4
50688.0,92,19
114138.0,257,1
118836.0,0,0
110796.0,1,0
67944.0,538,7
110196.0,9,2
106170.0,3,0
98556.0,132,12
122568.0,0,0
165858.0,24,2
102372.0,9,2
98940.0,3,0
80448.0,17,2
130596.0,0,0
95586.0,3,0
102516.0,175,9
77772.0,46,11
103578.0,1,0
102372.0,3,0
102372.0,3,0
130596.0,0,0
106170.0,3,0
146652.0,73,0
127248.0,222,19
95586.0,3,0
102732.0,206,6
86730.0,3,0
58320.0,124,13
94428.0,519,4
62712.0,732,9
95586.0,3,0
98940.0,3,0
109236.0,3,0
60948.0,80,14
115956.0,239,10
38376.0,29,9
50688.0,81,0
84612.0,17,2
95586.0,3,0
71436.0,599,15
74844.0,106,6
86016.0,74,0
100896.0,95,7
118188.0,1,0
95586.0,3,0
67668.0,49,5
115920.0,191,4
68196.0,40,6
109236.0,3,0
61008.0,49,5
102372.0,9,2
62466.0,5,2
95586.0,3,0
67284.0,106,6
95586.0,3,0
102372.0,3,0
86730.0,3,0
98940.0,3,0
165858.0,24,2
130596.0,0,0
110196.0,9,2
95586.0,3,0
73488.0,154,0
82458.0,3,0
93660.0,138,7
68196.0,21,7
110796.0,1,0
77772.0,193,9
80448.0,5,2
98556.0,233,10
82458.0,3,0
114822.0,1,0
89388.0,136,13
93660.0,31,13
102372.0,3,0
136524.0,94,3
106170.0,3,0
103992.0,195,5
68196.0,74,0
80784.0,459,23
70860.0,46,12
130596.0,0,0
58284.0,618,21
110196.0,9,2
109236.0,3,0
74844.0,40,6
122112.0,148,16
106170.0,3,0
114138.0,115,11
118188.0,1,0
98616.0,191,15
54672.0,3,0
135144.0,57,2
74844.0,21,7
80448.0,5,2
102372.0,3,0
55932.0,40,6
61308.0,106,6
82458.0,3,0
95586.0,3,0
102732.0,138,26
59184.0,158,5
102372.0,3,0
107772.0,253,21
101052.0,12,2
98940.0,3,0
58320.0,223,0
103578.0,1,0
170820.0,88,0
82458.0,3,0
102372.0,3,0
135144.0,57,2
101262.0,7,2
95586.0,3,0
126504.0,0,0
106170.0,3,0
118830.0,4,2
118188.0,1,0
122568.0,0,0
106170.0,3,0
68196.0,40,6
95586.0,3,0
111492.0,207,0
106170.0,3,0
90990.0,3,0
95586.0,3,0
106170.0,3,0
86730.0,3,0
65064.0,74,0
134888.04,197,21
114822.0,1,0
106170.0,3,0
102372.0,3,0
155358.0,479,2
109944.0,801,24
99876.0,77,2
64272.0,106,6
98940.0,3,0
97572.0,202,22
71448.0,40,6
72624.0,42,9
86730.0,3,0
86730.0,3,0
102372.0,3,0
106200.0,188,6
77772.0,381,4
73488.0,198,12
62466.0,17,2
110196.0,9,2
77772.0,50,15
116178.0,738,1
90990.0,3,0
89388.0,120,4
102372.0,9,2
81936.0,10,3
112812.0,7,2
66972.0,540,7
74844.0,40,6
105936.0,9,2
118512.0,142,13
50688.0,263,27
98904.0,9,2
106170.0,3,0
95586.0,3,0
77772.0,192,9
106170.0,3,0
98904.0,9,2
165858.0,24,2
116952.0,112,14
111816.0,26,9
79704.0,132,29
95586.0,3,0
95586.0,3,0
98904.0,9,2
40392.0,114,6
80448.0,17,2
90990.0,3,0
109236.0,3,0
86730.0,3,0
70860.0,98,0
108036.0,77,2
109236.0,3,0
103914.0,77,2
105936.0,9,2
118188.0,1,0
102372.0,3,0
142404.0,90,22
135144.0,57,2
90990.0,3,0
70860.0,350,21
133488.0,318,13
77772.0,193,9
51600.0,16,15
79176.0,222,19
102372.0,3,0
77772.0,46,0
53088.0,81,0
112020.0,89,2
102732.0,86,22
114822.0,1,0
90990.0,3,0
68196.0,40,6
78384.0,106,6
86730.0,3,0
86730.0,3,0
76488.0,887,4
65064.0,74,0
110796.0,1,0
146652.0,73,0
75624.0,888,4
102372.0,3,0
117353.64,889,1
118188.0,1,0
106170.0,3,0
106170.0,3,0
70428.0,175,9
121440.0,58,0
109236.0,3,0
98904.0,9,2
106170.0,3,0
106170.0,3,0
103914.0,77,2
71124.0,166,7
88416.0,319,7
95586.0,3,0
112020.0,12,2
90990.0,3,0
110688.0,624,12
92832.0,890,28
178620.0,395,0
114822.0,1,0
101262.0,7,2
100896.0,213,9
94368.0,40,6
105696.0,122,19
84612.0,17,2
110412.0,603,24
108096.0,12,2
106170.0,3,0
107490.0,184,0
106170.0,3,0
80448.0,5,2
108444.0,7,2
151764.0,78,2
114822.0,1,0
117624.0,53,5
106170.0,3,0
72108.0,232,6
126840.0,57,2
145260.0,891,0
110766.0,4,2
93624.0,618,21
123660.0,32,11
102372.0,9,2
108096.0,12,2
95586.0,3,0
86730.0,3,0
130596.0,0,0
110766.0,4,2
98904.0,9,2
118188.0,1,0
95586.0,3,0
95586.0,3,0
101052.0,12,2
86730.0,3,0
119040.0,233,1
68196.0,74,0
101262.0,7,2
102372.0,3,0
95586.0,3,0
138828.0,153,2
95586.0,3,0
90990.0,3,0
95586.0,3,0
130908.0,57,2
114822.0,1,0
98904.0,9,2
95586.0,3,0
98904.0,9,2
90990.0,3,0
86484.0,211,18
62466.0,5,2
65064.0,405,6
60108.0,21,7
122568.0,0,0
109236.0,3,0
95586.0,3,0
109236.0,3,0
73788.0,888,10
80448.0,17,2
106170.0,3,0
98904.0,9,2
95586.0,3,0
100398.0,69,0
95586.0,3,0
106170.0,3,0
98940.0,3,0
102372.0,3,0
108096.0,89,2
98940.0,3,0
76122.0,17,2
102372.0,3,0
93660.0,43,9
72252.0,159,14
90990.0,3,0
170352.0,279,2
98940.0,3,0
130908.0,57,2
76122.0,17,2
93252.0,5,2
137424.0,251,3
178452.0,892,15
73644.0,301,18
110160.0,389,11
103524.0,106,6
67944.0,380,7
90990.0,3,0
102372.0,9,2
126504.0,0,0
102372.0,3,0
98904.0,9,2
102372.0,3,0
109236.0,3,0
109236.0,3,0
106170.0,3,0
111492.0,147,0
110688.0,218,15
101262.0,7,2
102372.0,3,0
104814.0,7,2
110766.0,4,2
107772.0,131,18
95586.0,3,0
98904.0,9,2
86730.0,3,0
118188.0,1,0
78384.0,40,6
102516.0,799,5
49176.0,375,13
114408.0,233,10
90990.0,3,0
102372.0,3,0
101262.0,7,2
146652.0,73,0
98940.0,3,0
70860.0,119,0
95586.0,3,0
84612.0,17,2
98904.0,9,2
95586.0,3,0
88416.0,221,9
61020.0,893,21
106170.0,3,0
44808.0,46,22
102372.0,3,0
90990.0,3,0
118188.0,1,0
87804.0,894,21
98940.0,3,0
134028.0,121,2
95586.0,3,0
49692.0,409,1
130908.0,57,2
102372.0,3,0
90120.0,202,2
95586.0,3,0
95586.0,3,0
106170.0,3,0
98904.0,9,2
95586.0,3,0
102372.0,3,0
130908.0,57,2
93660.0,292,13
85344.0,366,22
54672.0,3,0
110766.0,4,2
102372.0,3,0
112020.0,12,2
123696.0,275,28
107028.0,1,0
106170.0,3,0
142716.0,330,10
138378.0,121,2
111492.0,54,0
141750.0,45,13
95586.0,3,0
90990.0,3,0
85344.0,366,22
127410.0,73,2
116178.0,738,1
110160.0,389,11
102372.0,3,0
106170.0,3,0
95586.0,3,0
114822.0,1,0
67668.0,81,0
165858.0,24,2
134736.0,153,2
118830.0,4,2
102372.0,9,2
68064.0,248,12
109236.0,3,0
118188.0,1,0
54672.0,3,0
84612.0,17,2
103578.0,1,0
99876.0,77,2
122568.0,0,0
117624.0,321,22
95586.0,3,0
102372.0,9,2
110766.0,4,2
86730.0,3,0
71436.0,74,0
106170.0,3,0
97572.0,801,0
109236.0,3,0
132828.0,790,0
106170.0,3,0
71436.0,114,6
130908.0,57,2
90990.0,3,0
48588.0,405,6
130596.0,0,0
102372.0,3,0
170820.0,88,0
74844.0,106,6
182640.0,431,2
126504.0,474,0
109236.0,3,0
77772.0,92,19
113388.0,94,3
95586.0,3,0
100896.0,95,18
95586.0,3,0
102372.0,3,0
109944.0,801,24
84612.0,5,2
109236.0,3,0
123888.0,895,22
82458.0,3,0
95586.0,3,0
102372.0,3,0
70488.0,352,23
86730.0,3,0
114822.0,54,0
118836.0,0,0
148860.0,787,19
66972.0,618,21
90990.0,3,0
95586.0,3,0
94152.0,9,2
62466.0,17,2
120000.0,112,14
111816.0,26,9
90990.0,3,0
142296.0,73,0
85344.0,366,22
77772.0,366,22
93660.0,43,11
142296.0,73,0
64620.0,224,0
59100.0,590,7
82458.0,3,0
107028.0,1,0
102372.0,3,0
102372.0,3,0
170817.96,88,0
68196.0,21,7
54672.0,3,0
95586.0,3,0
102372.0,3,0
102696.0,269,19
76344.0,275,28
86016.0,74,0
126504.0,0,0
85344.0,223,0
90990.0,3,0
106170.0,3,0
127644.0,195,5
129588.0,704,21
86730.0,3,0
102372.0,3,0
80448.0,5,2
80448.0,5,2
130596.0,0,0
106170.0,3,0
112020.0,12,2
126504.0,0,0
99588.0,557,31
151764.0,78,2
130596.0,0,0
130908.0,57,2
146652.0,73,0
95586.0,3,0
90990.0,3,0
88770.0,5,2
130908.0,57,2
143076.0,153,2
151860.0,179,2
133488.0,541,4
54672.0,3,0
106170.0,3,0
109236.0,3,0
111816.0,109,7
95586.0,3,0
110796.0,1,0
183852.0,896,19
98904.0,9,2
62466.0,17,2
93624.0,618,21
102372.0,3,0
106170.0,3,0
110796.0,1,0
86730.0,3,0
93660.0,223,0
118188.0,1,0
120536.04,102,1
134028.0,121,2
130908.0,57,2
86730.0,3,0
130596.0,0,0
95586.0,3,0
98016.0,104,9
80400.0,584,14
106170.0,3,0
110796.0,1,0
110796.0,1,0
71892.0,533,4
95586.0,3,0
118836.0,0,0
110796.0,1,0
44808.0,99,6
102372.0,3,0
125100.0,399,20
98940.0,3,0
81468.0,539,0
103914.0,77,2
102372.0,3,0
122568.0,0,0
114654.0,4,2
62466.0,5,2
62466.0,5,2
102372.0,3,0
94152.0,283,7
108900.0,211,18
106170.0,3,0
110256.0,897,14
76656.0,159,14
102372.0,3,0
146652.0,73,0
115560.0,45,12
111816.0,26,9
122568.0,0,0
103344.0,173,3
90990.0,3,0
95586.0,3,0
102372.0,3,0
111048.0,137,7
144192.0,443,13
86730.0,3,0
102372.0,3,0
95586.0,3,0
118188.0,1,0
98904.0,9,2
135144.0,57,2
111492.0,48,0
126504.0,0,0
103578.0,1,0
102372.0,9,2
107490.0,69,0
95586.0,3,0
91872.0,7,2
74280.0,46,11
110796.0,1,0
58560.0,21,7
109236.0,3,0
93252.0,5,2
108036.0,77,2
45288.0,46,7
122568.0,0,0
117193.92,487,2
109236.0,3,0
90990.0,3,0
123420.0,73,2
104814.0,7,2
91008.0,195,7
101262.0,7,2
110196.0,9,2
84612.0,17,2
90990.0,3,0
80448.0,17,2
95586.0,3,0
109236.0,3,0
110766.0,4,2
102372.0,3,0
106170.0,3,0
126504.0,0,0
111492.0,48,0
118836.0,133,0
72000.0,159,14
90990.0,3,0
108900.0,211,10
50688.0,50,15
106170.0,3,0
63972.0,507,22
105936.0,9,2
114654.0,4,2
55704.0,634,23
101262.0,7,2
130908.0,57,2
105648.0,79,15
63960.0,70,1
46188.0,397,27
86730.0,3,0
178620.0,395,0
93252.0,5,2
77772.0,260,5
106170.0,3,0
122568.0,0,0
102372.0,3,0
110196.0,9,2
83808.0,533,26
82458.0,3,0
107028.0,1,0
110796.0,1,0
102732.0,898,12
78024.0,3,0
77772.0,50,21
61632.0,29,9
80616.0,299,7
111816.0,20,13
142296.0,73,0
77112.0,30,9
40392.0,16,15
109236.0,3,0
84936.0,42,9
95586.0,3,0
64620.0,392,1
106170.0,3,0
77772.0,46,13
77772.0,46,15
61308.0,106,6
115560.0,253,4
105936.0,9,2
90990.0,3,0
84612.0,17,2
118188.0,1,0
56424.0,486,7
100896.0,128,3
53088.0,81,0
112716.0,814,10
105936.0,9,2
109236.0,3,0
69264.0,159,14
112608.0,240,6
110688.0,196,26
103056.0,899,24
112716.0,900,5
80448.0,17,2
81936.0,87,3
130908.0,57,2
94152.0,9,2
105936.0,9,2
106170.0,3,0
59352.0,114,6
44544.0,596,15
110796.0,1,0
76344.0,275,28
102372.0,3,0
95586.0,3,0
90990.0,3,0
106170.0,3,0
121440.0,676,8
68196.0,40,6
86730.0,3,0
182640.0,431,2
102372.0,3,0
146652.0,73,0
79968.0,501,28
51600.0,16,15
117624.0,321,22
95586.0,3,0
110766.0,4,2
46944.0,80,14
126504.0,0,0
61308.0,106,6
95586.0,3,0
76344.0,275,28
90990.0,3,0
35736.0,96,23
102372.0,9,2
114654.0,4,2
85344.0,43,1
90990.0,3,0
109236.0,3,0
62466.0,5,2
135144.0,57,2
118188.0,1,0
90990.0,3,0
95364.0,415,13
106170.0,3,0
104604.0,195,15
75624.0,400,19
90990.0,3,0
105936.0,9,2
126840.0,57,2
123420.0,73,2
146652.0,73,0
82458.0,3,0
84612.0,17,2
114822.0,1,0
76122.0,17,2
110766.0,4,2
114822.0,1,0
106170.0,3,0
106170.0,3,0
77736.0,425,5
106170.0,3,0
82092.0,238,7
86016.0,21,7
109236.0,3,0
95364.0,222,19
112668.0,269,19
84084.0,20,0
118188.0,1,0
122568.0,0,0
98940.0,3,0
95586.0,3,0
122568.0,0,0
103914.0,77,2
95586.0,3,0
80448.0,5,2
95586.0,3,0
106170.0,3,0
54672.0,3,0
90990.0,3,0
62466.0,17,2
109236.0,3,0
93780.0,221,9
98904.0,9,2
123888.0,45,18
122568.0,0,0
98940.0,3,0
103578.0,1,0
73488.0,104,15
48420.0,46,33
112668.0,269,19
123420.0,73,2
126504.0,0,0
126504.0,0,0
110766.0,4,2
64620.0,67,0
95586.0,3,0
40860.0,741,1
71196.0,888,10
59184.0,212,22
95586.0,3,0
95586.0,3,0
95586.0,3,0
102372.0,9,2
90990.0,3,0
82458.0,3,0
137384.04,522,5
102732.0,678,17
73788.0,100,6
70428.0,275,28
102372.0,9,2
118188.0,1,0
95586.0,3,0
68196.0,40,6
114654.0,4,2
79176.0,380,7
102372.0,3,0
32760.0,34,14
123420.0,73,2
82458.0,3,0
95586.0,3,0
71436.0,74,0
102732.0,901,21
109236.0,3,0
126504.0,0,0
95586.0,3,0
80448.0,17,2
118188.0,1,0
130596.0,0,0
107490.0,69,0
107490.0,48,0
98940.0,3,0
70860.0,119,0
80448.0,17,2
102552.0,233,21
95586.0,3,0
73644.0,178,0
103914.0,77,2
95586.0,3,0
95586.0,3,0
95586.0,3,0
95586.0,3,0
62466.0,17,2
84612.0,5,2
62466.0,5,2
104814.0,7,2
62466.0,5,2
82458.0,3,0
135144.0,57,2
96336.0,593,19
90990.0,3,0
135684.0,32,13
109236.0,3,0
75624.0,419,4
102372.0,3,0
151764.0,78,2
106170.0,3,0
114822.0,1,0
107490.0,54,0
117624.0,53,5
127248.0,222,19
102372.0,9,2
95586.0,3,0
94368.0,106,6
66984.0,138,1
70860.0,219,9
46416.0,16,15
95586.0,3,0
93780.0,221,9
81936.0,87,3
102372.0,3,0
95586.0,3,0
102732.0,71,13
102372.0,3,0
123420.0,73,2
90990.0,3,0
142224.0,704,21
109236.0,3,0
90990.0,3,0
122112.0,345,13
109236.0,3,0
130596.0,0,0
86484.0,178,24
98016.0,138,11
110196.0,9,2
107028.0,1,0
84612.0,17,2
62712.0,42,9
93660.0,768,12
95586.0,3,0
135144.0,57,2
126504.0,0,0
110766.0,4,2
80448.0,17,2
63972.0,421,15
107700.0,82,12
112218.0,780,2
182640.0,431,2
105696.0,135,2
102372.0,9,2
84612.0,17,2
106170.0,3,0
114822.0,1,0
126504.0,0,0
108036.0,77,2
117624.0,321,22
34656.0,80,14
98016.0,138,19
103914.0,77,2
147258.0,78,2
109236.0,3,0
103914.0,77,2
165858.0,24,2
125100.0,253,19
76122.0,17,2
118188.0,1,0
80448.0,17,2
130908.0,57,2
118188.0,1,0
106170.0,3,0
77772.0,726,3
110196.0,9,2
134736.0,153,2
106170.0,3,0
84936.0,42,9
98904.0,9,2
86730.0,3,0
99528.0,902,15
90990.0,3,0
142176.0,635,21
102372.0,3,0
90990.0,3,0
94188.0,10,3
61632.0,367,21
105696.0,903,32
76980.0,299,7
93660.0,31,13
70428.0,904,1
106170.0,3,0
102372.0,3,0
90990.0,3,0
126504.0,0,0
114654.0,4,2
71196.0,609,24
62466.0,17,2
102372.0,3,0
97080.0,175,9
159516.0,144,0
95586.0,3,0
110796.0,1,0
79176.0,241,19
110796.0,1,0
104814.0,7,2
80448.0,17,2
86730.0,3,0
118188.0,1,0
105936.0,9,2
74688.0,87,3
113412.0,93,2
105936.0,9,2
82092.0,21,7
56424.0,295,2
98904.0,9,2
114822.0,69,0
77772.0,341,22
95586.0,3,0
62136.0,74,0
90990.0,3,0
146652.0,73,0
106170.0,3,0
84612.0,17,2
102372.0,3,0
111492.0,54,0
146652.0,73,0
80172.0,20,0
86730.0,3,0
143076.0,153,2
111492.0,54,0
93660.0,43,1
126588.84,617,21
107604.0,269,19
95586.0,3,0
87804.0,333,3
81468.0,50,7
36636.0,29,9
70860.0,119,0
90990.0,3,0
70860.0,119,0
130908.0,57,2
98904.0,9,2
90990.0,3,0
95586.0,3,0
102372.0,3,0
98940.0,3,0
90990.0,3,0
130596.0,0,0
68196.0,40,6
110796.0,1,0
51456.0,80,14
95586.0,3,0
95586.0,3,0
130908.0,57,2
110796.0,1,0
98904.0,9,2
62466.0,5,2
126504.0,474,0
95586.0,3,0
86730.0,3,0
95586.0,3,0
103578.0,1,0
118188.0,1,0
82458.0,3,0
95586.0,3,0
90990.0,3,0
114138.0,115,1
151764.0,78,2
130596.0,0,0
61920.0,18,8
64620.0,224,1
98904.0,9,2
93252.0,5,2
106170.0,3,0
93252.0,5,2
102372.0,9,2
102732.0,86,27
102372.0,3,0
102372.0,3,0
95586.0,3,0
95586.0,3,0
90990.0,3,0
126840.0,57,2
95586.0,3,0
105648.0,233,18
90990.0,3,0
95586.0,3,0
95586.0,3,0
86730.0,3,0
110220.0,905,23
86730.0,3,0
105936.0,9,2
102372.0,9,2
95586.0,3,0
106170.0,3,0
62466.0,17,2
109236.0,3,0
98940.0,3,0
99876.0,5,2
90036.0,238,7
77736.0,618,21
95586.0,3,0
90990.0,3,0
110796.0,1,0
126360.0,326,1
53088.0,81,0
111492.0,69,0
126504.0,0,0
106170.0,3,0
90990.0,3,0
130596.0,620,0
118188.0,1,0
114822.0,1,0
80448.0,17,2
90990.0,3,0
147258.0,78,2
93660.0,537,26
127248.0,450,21
123504.0,112,14
90990.0,3,0
102372.0,3,0
67536.0,719,2
112152.0,447,13
76122.0,17,2
85344.0,50,18
86730.0,3,0
74280.0,46,33
84888.0,195,13
108036.0,77,2
92844.0,260,5
94152.0,9,2
84612.0,17,2
102372.0,9,2
100896.0,906,7
110796.0,1,0
54672.0,3,0
62466.0,17,2
111816.0,260,1
90990.0,3,0
106170.0,3,0
76380.0,100,33
108096.0,12,2
98904.0,9,2
114654.0,4,2
98616.0,458,28
105696.0,95,4
80448.0,5,2
49692.0,50,7
130248.0,112,14
100398.0,69,0
102372.0,3,0
194628.0,444,0
95586.0,3,0
102372.0,3,0
90990.0,3,0
42408.0,51,14
64596.0,49,5
110796.0,1,0
98016.0,71,13
114822.0,1,0
101262.0,7,2
95586.0,3,0
48420.0,99,6
124428.0,94,3
86730.0,3,0
126504.0,0,0
95586.0,3,0
106170.0,3,0
90990.0,3,0
111816.0,36,15
101262.0,7,2
106170.0,3,0
95586.0,3,0
64860.0,123,13
98904.0,9,2
98940.0,3,0
90036.0,21,7
90990.0,3,0
110796.0,1,0
111816.0,26,9
90990.0,3,0
137424.0,251,3
107490.0,54,0
93660.0,583,21
123420.0,73,2
102696.0,32,11
102516.0,505,4
114822.0,1,0
102372.0,3,0
84612.0,5,2
110796.0,1,0
86730.0,3,0
95586.0,3,0
81468.0,286,17
62466.0,17,2
102372.0,3,0
122568.0,0,0
54672.0,3,0
106170.0,3,0
86730.0,3,0
95586.0,3,0
102372.0,3,0
102372.0,3,0
114822.0,1,0
95586.0,3,0
79176.0,426,24
102696.0,32,11
35736.0,96,23
41892.0,34,14
101052.0,12,2
109236.0,3,0
54672.0,3,0
131508.0,90,6
78024.0,3,0
58872.0,224,0
130596.0,0,0
130596.0,0,0
106170.0,3,0
109236.0,3,0
102372.0,3,0
86730.0,3,0
116178.0,738,1
109236.0,3,0
84012.0,217,20
93780.0,221,9
110766.0,4,2
70860.0,46,11
109236.0,3,0
102372.0,3,0
77772.0,167,15
105936.0,9,2
95586.0,3,0
89388.0,104,0
74844.0,106,6
109236.0,3,0
64620.0,67,0
95586.0,3,0
106170.0,3,0
98940.0,3,0
166992.0,329,13
106170.0,3,0
110196.0,9,2
106170.0,3,0
112812.0,7,2
86016.0,74,0
115308.0,89,2
95586.0,3,0
77772.0,481,6
130248.0,112,14
54672.0,3,0
94152.0,9,2
86730.0,3,0
71436.0,74,0
95586.0,3,0
113616.0,45,25
98940.0,3,0
61632.0,193,9
90990.0,3,0
101262.0,7,2
77772.0,384,9
61308.0,21,7
105936.0,9,2
100398.0,69,0
115308.0,12,2
106170.0,3,0
101262.0,7,2
118830.0,4,2
48036.0,907,23
86730.0,3,0
164916.0,308,2
93660.0,43,0
95586.0,3,0
130908.0,57,2
98940.0,3,0
126504.0,0,0
130596.0,0,0
108036.0,5,2
118188.0,1,0
118836.0,0,0
88416.0,221,9
102372.0,3,0
61020.0,353,17
114408.0,908,0
90990.0,3,0
95586.0,3,0
94368.0,21,7
95586.0,3,0
85344.0,754,0
86730.0,3,0
95586.0,3,0
95586.0,3,0
93252.0,5,2
95586.0,3,0
103914.0,77,2
98892.0,106,6
165858.0,24,2
106170.0,3,0
130596.0,0,0
95586.0,3,0
123480.0,468,21
102516.0,175,9
90990.0,3,0
77736.0,514,5
109236.0,3,0
118188.0,1,0
81936.0,87,3
95586.0,3,0
76122.0,17,2
106170.0,3,0
98940.0,3,0
98904.0,9,2
107604.0,269,19
64272.0,106,6
55932.0,405,6
102372.0,3,0
71244.0,255,7
127248.0,196,26
109236.0,3,0
102372.0,9,2
142452.0,550,0
90036.0,40,6
67944.0,320,13
55620.0,31,13
53952.0,43,7
73788.0,311,22
104814.0,7,2
103866.0,69,0
101040.0,255,7
103866.0,69,0
86730.0,3,0
94152.0,9,2
106170.0,3,0
135144.0,57,2
105936.0,9,2
122568.0,0,0
122568.0,0,0
84492.0,509,21
106170.0,3,0
80652.0,206,13
117864.0,79,0
118188.0,1,0
95586.0,3,0
118836.0,0,0
98016.0,120,4
106170.0,3,0
118836.0,0,0
90990.0,3,0
85764.0,362,28
105936.0,9,2
96600.0,290,8
44604.0,907,23
95586.0,3,0
91872.0,7,2
86730.0,3,0
78024.0,3,0
94152.0,318,13
109236.0,3,0
102372.0,3,0
38376.0,29,9
109236.0,3,0
102372.0,3,0
61632.0,81,0
66780.0,80,14
114822.0,207,0
91008.0,408,13
114822.0,1,0
86730.0,3,0
102372.0,3,0
98904.0,9,2
88416.0,20,13
74280.0,46,4
84612.0,17,2
130596.0,0,0
40164.0,29,9
90990.0,3,0
87456.0,195,13
70860.0,193,9
102372.0,3,0
101262.0,7,2
44544.0,596,15
73488.0,82,12
95586.0,3,0
93780.0,221,9
109944.0,195,13
114822.0,1,0
106170.0,3,0
114822.0,1,0
102372.0,3,0
89388.0,138,6
70428.0,723,30
55932.0,74,0
107490.0,69,0
95586.0,3,0
85836.0,10,3
84612.0,17,2
86928.0,122,19
130596.0,0,0
111816.0,26,9
114570.0,9,2
44808.0,157,15
90120.0,534,27
106170.0,3,0
54672.0,3,0
54072.0,16,15
106170.0,3,0
97080.0,148,16
55932.0,74,0
106170.0,3,0
93660.0,679,6
102372.0,9,2
110196.0,9,2
106170.0,3,0
90990.0,3,0
87804.0,333,3
67944.0,909,12
53088.0,81,0
86730.0,3,0
110688.0,249,7
44088.0,97,9
109236.0,3,0
109236.0,3,0
90990.0,3,0
67668.0,192,22
105936.0,9,2
75624.0,702,8
102372.0,3,0
95586.0,3,0
82104.0,74,0
106170.0,3,0
71196.0,873,4
109236.0,3,0
109236.0,3,0
64620.0,67,0
53088.0,409,22
64860.0,123,7
60000.0,34,14
93780.0,221,9
77772.0,192,21
106170.0,3,0
122568.0,0,0
95586.0,3,0
106170.0,3,0
84612.0,5,2
70152.0,274,13
109236.0,3,0
102732.0,104,18
97572.0,523,0
108036.0,77,2
95586.0,3,0
126504.0,0,0
126504.0,0,0
130248.0,112,14
102516.0,175,9
106170.0,3,0
118830.0,4,2
91944.0,910,7
76122.0,17,2
102372.0,3,0
71436.0,405,6
53088.0,46,1
80448.0,17,2
108096.0,12,2
105936.0,9,2
102372.0,3,0
85344.0,381,4
67284.0,106,6
110196.0,9,2
102372.0,9,2
76344.0,175,9
84054.0,3,0
66984.0,35,0
121440.0,180,4
84888.0,164,18
87006.0,3,0
61176.0,387,24
67944.0,555,28
38472.0,141,23
74844.0,106,6
106170.0,3,0
74844.0,106,6
78252.0,91,5
110052.0,132,31
106170.0,3,0
91008.0,233,12
138828.0,153,2
86730.0,3,0
44292.0,16,15
110688.0,415,13
130596.0,0,0
106170.0,3,0
93780.0,221,9
70152.0,274,13
123696.0,309,0
70860.0,119,13
85764.0,362,28
93624.0,177,1
95586.0,3,0
102372.0,3,0
70860.0,46,5
89352.0,618,21
93660.0,23,3
75000.0,159,14
58872.0,225,9
106170.0,3,0
96336.0,291,4
96336.0,123,18
107028.0,1,0
86730.0,3,0
36636.0,29,9
122568.0,0,0
101262.0,7,2
87348.0,7,2
123660.0,32,11
90990.0,3,0
86730.0,3,0
102372.0,3,0
106170.0,3,0
76122.0,17,2
126504.0,0,0
110766.0,4,2
67860.0,80,14
82458.0,3,0
95586.0,3,0
114654.0,47,2
95586.0,3,0
106170.0,3,0
106170.0,3,0
102372.0,3,0
121656.0,93,2
127410.0,73,2
100398.0,69,0
110796.0,1,0
91944.0,911,24
86730.0,3,0
95586.0,3,0
100398.0,69,0
106170.0,3,0
141377.64,303,11
108036.0,5,2
94152.0,9,2
109236.0,3,0
137384.04,868,6
70860.0,193,9
105936.0,9,2
114138.0,115,11
58872.0,29,9
111816.0,20,13
64620.0,97,9
65952.0,70,1
107490.0,147,0
53088.0,81,0
122568.0,0,0
95586.0,3,0
139620.0,45,1
82458.0,3,0
122568.0,0,0
98940.0,3,0
109236.0,3,0
33180.0,141,23
101262.0,7,2
110196.0,9,2
90990.0,3,0
91200.0,912,15
77772.0,192,5
102372.0,3,0
106170.0,3,0
102372.0,3,0
108096.0,12,2
109236.0,3,0
102372.0,3,0
95586.0,3,0
86730.0,3,0
90990.0,3,0
95586.0,3,0
77832.0,459,23
87006.0,3,0
124428.0,94,3
98940.0,3,0
30060.0,141,23
